,cik,latitude,longitude,official_address
892,1412408,39.7790256,-75.54431919999999,"1521 Concord Pike, Wilmington, DE 19803, USA"
893,1593538,39.7384665,-75.5590563,"123 Justison St, Wilmington, DE 19801, USA"
894,1724979,37.5364061,-122.0614645,"8000 Jarvis Ave, Newark, CA 94560, USA"
895,1831006,29.498906,-98.47031489999999,"250 W Nottingham Dr, San Antonio, TX 78209, USA"
896,873860,26.6971309,-80.0760171,"1661 Worthington Rd, West Palm Beach, FL 33409, USA"
897,1785173,37.7917299,-122.4006089,"142 Sansome St, San Francisco, CA 94104, USA"
898,102212,40.3093417,-75.321403,"14 N Main St, Souderton, PA 18964, USA"
899,1045450,39.1030493,-94.58174509999999,"909 Walnut St, Kansas City, MO 64106, USA"
900,313364,29.752554,-95.37040089999999,"Houston, TX 77002, USA"
901,1517006,39.6223224,-104.8891104,"8400 E Crescent Pkwy, Greenwood Village, CO 80111, USA"
902,819050,40.0260173,-105.2193948,"Lakeshore Building, 5777 Central Ave, Boulder, CO 80301, USA"
903,1846510,40.7463532,-74.00622489999999,"515 W 20th St, New York, NY 10011, USA"
904,783325,43.0371135,-87.9137137,"231 W Michigan St, Milwaukee, WI 53290, USA"
905,891166,26.1863068,-80.1588629,"1110 W Commercial Blvd, Fort Lauderdale, FL 33309, USA"
906,275053,40.4351949,-111.8958907,"2901 Bluegrass Blvd, Lehi, UT 84043, USA"
907,1535527,30.2705624,-97.7395908,"206 E 9th St, Austin, TX 78701, USA"
908,1178670,42.3646514,-71.0819623,"675 W Kendall St, Cambridge, MA 02142, USA"
909,949039,29.7837604,-95.6564762,"15415 Katy Fwy, Houston, TX 77094, USA"
910,1811074,32.782268,-96.79675759999999,"1700 Pacific, 1700 Pacific Ave, Dallas, TX 75201, USA"
911,1900679,25.7671912,-80.19370409999999,"78 SW 7th St, Miami, FL 33130, USA"
912,1847090,37.7988828,-122.4493335,"Building C, 1 Letterman Dr, San Francisco, CA 94129, USA"
913,1841144,40.757996,-73.9715748,"600 Lexington Ave, New York, NY 10022, USA"
914,866273,36.0967361,-95.91902309999999,"5100 E Skelly Dr, Tulsa, OK 74135, USA"
915,1396536,30.2378473,-81.5434444,"7660 Centurion Pkwy, Jacksonville, FL 32256, USA"
916,1031316,42.5238036,-71.0411748,"401 Edgewater Pl, Wakefield, MA 01880, USA"
917,1912582,40.5366458,-74.3751794,"48 Bridge St, Metuchen, NJ 08840, USA"
918,1697851,39.1810195,-76.8040651,"7172 Columbia Gateway Dr, Columbia, MD 21046, USA"
919,1574085,32.9390113,-96.8226646,"14185 Dallas Pkwy, Dallas, TX 75254, USA"
920,1476765,40.7533488,-73.9766668,"MetLife Building, 200 Park Ave, New York, NY 10166, USA"
921,1497770,38.9820073,-77.0939482,"7272 Wisconsin Ave, Bethesda, MD 20814, USA"
922,1378140,40.3302605,-74.46410300000001,"28 Engelhard Dr, Monroe Township, NJ 08831, USA"
923,1721741,27.9822537,-82.3340831,"4042 Park Oaks Blvd, Tampa, FL 33610, USA"
924,1651721,27.9470074,-82.4561233,"401 E Jackson St, Tampa, FL 33602, USA"
925,1072627,41.8812538,-87.6391108,"10 S Riverside Plaza, Chicago, IL 60606, USA"
926,77877,39.7445109,-104.9851612,"1775 Sherman St, Denver, CO 80203, USA"
927,913142,38.6509306,-90.34167219999999,"1 N Brentwood Blvd, Clayton, MO 63105, USA"
928,106640,42.1498907,-86.4428478,"2000 M-63, Benton Harbor, MI 49022, USA"
929,1575051,33.9160556,-84.3522452,"Concourse Pkwy, Sandy Springs, GA 30328, USA"
930,1031029,39.6311646,-104.8951319,"4610 S Ulster St, Denver, CO 80237, USA"
931,1136174,36.0209547,-115.0846631,"2200 Paseo Verde Pkwy, Henderson, NV 89052, USA"
932,1837412,40.7645865,-73.9702374,"667 Madison Ave, New York, NY 10065, USA"
933,100517,41.8817767,-87.6371461,"Chicago, IL 60606, USA"
934,798528,27.941982,-82.53586299999999,"205 S Hoover Blvd, Tampa, FL 33609, USA"
935,1441816,40.7620853,-73.9846163,"Paramount Plaza, 1633 Broadway, New York, NY 10019, USA"
936,1624322,30.4502517,-91.1855182,"500 Laurel St, Baton Rouge, LA 70801, USA"
937,1576942,37.7892447,-122.4022503,"1 Montgomery St, San Francisco, CA 94104, USA"
938,1095565,36.1639614,-86.7910977,"500 11th Ave N, Nashville, TN 37203, USA"
939,355379,40.7816471,-96.6240011,"2900 S 70th St, Lincoln, NE 68506, USA"
940,1357615,29.7533037,-95.3723181,"KBR Tower, 601 Jefferson St, Houston, TX 77002, USA"
941,1768446,47.6990197,-122.0249003,"23515 NE Novelty Hill Rd, Redmond, WA 98053, USA"
942,1842729,40.7623737,-73.97391189999999,"Trump Tower, 725 5th Ave, New York, NY 10022, USA"
943,1464963,42.3503741,-71.0744717,"500 Boylston St, Boston, MA 02116, USA"
944,1505611,26.4378874,-80.0914755,"1615 S Congress Ave, Delray Beach, FL 33445, USA"
945,1647088,33.4518705,-111.9848062,"4646 E Van Buren St, Phoenix, AZ 85008, USA"
946,1618563,39.6194555,-104.8911176,"8400 E Prentice Ave, Greenwood Village, CO 80111, USA"
947,813762,25.9294122,-80.122518,"16690 Collins Ave, Sunny Isles Beach, FL 33160, USA"
948,1838163,32.9337716,-97.10990450000001,"535 Silicon Dr, Southlake, TX 76092, USA"
949,1716166,39.5724824,-104.9931946,"7921 Southpark Plaza, Littleton, CO 80120, USA"
950,1022652,32.8967542,-117.2033498,"9710 Scranton Rd, San Diego, CA 92121, USA"
951,1506251,40.646595,-74.2840447,"11 Commerce Dr, Cranford, NJ 07016, USA"
952,1089907,32.9491206,-96.80434609999999,"14755 Preston Rd, Dallas, TX 75254, USA"
953,352541,43.1512115,-89.2958529,"4902 N Biltmore Ln, Madison, WI 53718, USA"
954,1352010,40.2227953,-74.90580539999999,"41 University Dr, Newtown, PA 18940, USA"
955,1383149,41.8232276,-88.0320103,"3500 Lacey Rd, Downers Grove, IL 60515, USA"
956,1108134,42.3593837,-71.0565553,"60 State St, Boston, MA 02109, USA"
957,1102238,32.9091661,-96.9189581,"1603 Lyndon B Johnson Fwy, Farmers Branch, TX 75234, USA"
958,1837344,39.7317773,-75.5785216,"3 Germay Dr, Wilmington, DE 19804, USA"
959,788784,40.7350747,-74.17390569999999,"Newark, NJ 07102, USA"
960,33213,40.4424701,-80.0009554,"EQT Plaza, 625 Liberty Ave, Pittsburgh, PA 15222, USA"
961,1301236,37.26831019999999,-76.7059179,"306 S Henry St, Williamsburg, VA 23185, USA"
962,810136,41.4261639,-73.3771325,"15 Secor Rd, Brookfield, CT 06804, USA"
963,1849408,40.7637901,-73.9751205,"9 W 57th St, New York, NY 10019, USA"
964,1824211,25.6993064,-80.16164669999999,"55 Ocean Ln Dr, Key Biscayne, FL 33149, USA"
965,1534708,45.5790419,-122.6402071,"2321 NE Argyle St, Portland, OR 97211, USA"
966,1373670,33.0393854,-96.8313314,"2805 Dallas Pkwy, Plano, TX 75093, USA"
967,31107,41.501737,-73.0520342,"112 Bridge St, Naugatuck, CT 06770, USA"
968,752642,40.2351984,-74.2720345,"3499 US-9 n 3 c, Freehold, NJ 07728, USA"
969,1224133,47.6113021,-122.3350376,"520 Pike St, Seattle, WA 98101, USA"
970,896622,42.2349115,-88.3006549,"265 Exchange Dr, Crystal Lake, IL 60014, USA"
971,1489096,30.2518709,-97.8636073,"7171 Southwest Pkwy, Austin, TX 78735, USA"
972,1683606,41.8775797,-87.6385711,"300 S Riverside Plaza, Chicago, IL 60606, USA"
973,1641489,36.0388739,-79.9653123,"3980 Premier Dr, High Point, NC 27265, USA"
974,731012,40.11622970000001,-74.960604,"3220 Tillman Dr, Bensalem, PA 19020, USA"
975,1356093,38.2673349,-85.5091791,"13100 Magisterial Dr, Louisville, KY 40223, USA"
976,72162,32.9224604,-96.817754,"5430 Lyndon B Johnson Fwy, Dallas, TX 75240, USA"
977,708955,39.101557,-84.50840749999999,"255 E 5th St, Cincinnati, OH 45202, USA"
978,1568162,40.7597394,-73.9768133,"650 5th Ave, New York, NY 10019, USA"
979,1066923,40.7572817,-73.982869,"Americas Tower, New York, NY 10036, USA"
980,1309082,29.7832828,-95.6613245,"15915 Katy Fwy, Houston, TX 77094, USA"
981,1566469,35.8495302,-78.79485609999999,"3000 RDU Center Dr, Morrisville, NC 27560, USA"
982,717423,29.7833678,-95.53556359999999,"Murphy Building, 9805 Katy Fwy, Houston, TX 77024, USA"
983,1713832,34.0510057,-118.2601086,"915 Wilshire Blvd, Los Angeles, CA 90017, USA"
984,1620533,40.7292496,-74.0054597,"225 Varick St, New York, NY 10014, USA"
985,1679049,40.7493238,-73.97590919999999,"600 3rd Ave, New York, NY 10016, USA"
986,1162194,37.6672795,-122.3967505,"2 Tower Pl, South San Francisco, CA 94080, USA"
987,1628945,32.8906382,-117.1988475,"4980 Carroll Canyon Rd, San Diego, CA 92121, USA"
988,1429560,40.0667109,-75.4642403,"955 Chesterbrook Blvd, Chesterbrook, PA 19087, USA"
989,60519,36.1545714,-86.7937769,"1610 West End Ave, Nashville, TN 37203, USA"
990,930420,27.9610651,-82.4492101,"1001 E Palm Ave, Tampa, FL 33605, USA"
991,746210,39.5442323,-105.289191,"25587 Conifer Rd, Conifer, CO 80433, USA"
992,1721386,33.6210256,-117.8743193,"660 Newport Center Dr, Newport Beach, CA 92660, USA"
993,1372020,29.7826053,-95.53654759999999,"9811 Katy Fwy, Houston, TX 77024, USA"
994,23194,33.0908696,-96.84240729999999,"5300 Town and Country Blvd, Frisco, TX 75034, USA"
995,1822691,42.4156821,-71.1265384,"200 Boston Ave, Medford, MA 02155, USA"
996,1038773,35.9365275,-83.99247419999999,"5401 Kingston Pike, Knoxville, TN 37919, USA"
997,1649739,27.7708596,-82.64350739999999,"700 Central Ave, St. Petersburg, FL 33701, USA"
998,1426800,37.6633796,-122.3899573,"331 Oyster Point Blvd, South San Francisco, CA 94080, USA"
999,1604191,26.3949117,-80.1004768,"777 Yamato Rd, Boca Raton, FL 33487, USA"
1000,5272,40.7602093,-73.98070659999999,"1271 6th Ave, New York, NY 10020, USA"
1001,1729427,29.7458251,-95.4578779,"2100 W Loop S, Houston, TX 77027, USA"
1002,803649,41.8830376,-87.6392229,"435 W Washington St, Chicago, IL 60606, USA"
1003,836157,41.259046,-96.199663,"18135 Burke St, Elkhorn, NE 68022, USA"
1004,910612,35.031647,-85.1621136,"2030 Hamilton Pl Blvd Suite 500, Chattanooga, TN 37421, USA"
1005,1694028,39.7476339,-104.9937424,"U.S. Bank Tower, 950 17th St, Denver, CO 80202, USA"
1006,1671584,47.61621350000001,-122.3460132,"2401 4th Ave, Seattle, WA 98121, USA"
1007,72573,40.9627019,-74.0684741,"650 From Rd, Paramus, NJ 07652, USA"
1008,1383062,41.8232276,-88.0320103,"3500 Lacey Rd, Downers Grove, IL 60515, USA"
1009,1849737,40.758362,-73.9698216,"601 Lexington Avenue, 153 E 53rd St, New York, NY 10022, USA"
1010,1674440,39.3067333,-76.7539182,"2709 N Rolling Rd, Catonsville, MD 21228, USA"
1011,1679788,39.7484301,-75.5477307,"1209 N Orange St, Wilmington, DE 19801, USA"
1012,1851612,26.1341185,-80.1425826,"819 NE 2nd Ave, Fort Lauderdale, FL 33304, USA"
1013,1816233,33.8388338,-84.37905169999999,"255 East Paces Ferry Rd NE, Atlanta, GA 30305, USA"
1014,1838361,38.9452342,-77.0982193,"4301 50th St NW, Washington, DC 20016, USA"
1015,1835800,40.7517578,-73.9755189,"405 Lexington Ave 11th floor, New York, NY 10174, USA"
1016,924822,35.0826673,-85.0846013,"8503 Hilltop Dr, Ooltewah, TN 37363, USA"
1017,1777319,33.5027295,-111.932221,"6900 E Camelback Rd, Scottsdale, AZ 85251, USA"
1018,1799850,42.3661208,-71.0923778,"201 Broadway, Cambridge, MA 02139, USA"
1019,1614806,45.4250705,-122.7450221,"13190 SW 68th Pkwy, Tigard, OR 97223, USA"
1020,1898496,47.5970324,-122.3284846,"605 5th Ave S, Seattle, WA 98104, USA"
1021,351817,29.7817447,-95.53556359999999,"920 Memorial City Way, Houston, TX 77024, USA"
1022,1532961,26.0094101,-80.1771314,"200 S Park Rd, Hollywood, FL 33021, USA"
1023,1866633,34.047667,-118.259016,"700 Flower St, Los Angeles, CA 90017, USA"
1024,1083220,40.7511379,-73.9880074,"1333 Broadway, New York, NY 10018, USA"
1025,1824293,39.9556951,-75.1698145,"Two Logan Square, Philadelphia, PA 19103, USA"
1026,1650164,42.3448472,-71.1023307,"Landmark Center, 401 Park Dr, Boston, MA 02215, USA"
1027,1544522,37.5414479,-122.2998557,"2950 S Delaware St, San Mateo, CA 94403, USA"
1028,1498828,30.1603663,-95.455359,"9950 Woodloch Forest Dr, The Woodlands, TX 77380, USA"
1029,1479094,42.3560074,-71.05679599999999,"1 Federal St, Boston, MA 02110, USA"
1030,1353614,41.8232546,-88.03207379999999,"3500 Lacey Rd, Downers Grove, IL 60515, USA"
1031,1060822,33.8528357,-84.36401959999999,"3438 Peachtree Rd, Atlanta, GA 30326, USA"
1032,880631,40.7511723,-73.99158919999999,"250 W 34th St., New York, NY 10119, USA"
1033,1748773,31.9988114,-102.0806208,"500 W Texas Ave, Midland, TX 79701, USA"
1034,1108967,29.7389963,-95.47364429999999,"5444 Westheimer Rd, Houston, TX 77056, USA"
1035,1652362,39.8777554,-86.2716598,"6325 Digital Way, Indianapolis, IN 46278, USA"
1036,1835713,40.3192648,-74.6514795,"Parking lot, 300 Carnegie Center Dr, Princeton, NJ 08540, USA"
1037,1173204,40.7446298,-73.987667,"244 5th Ave, New York, NY 10001, USA"
1038,1474167,41.878023,-87.632401,"141 W Jackson Blvd, Chicago, IL 60604, USA"
1039,1481832,33.84403040000001,-84.4275241,"3284 Northside Pkwy NW, Atlanta, GA 30327, USA"
1040,1817232,26.7065007,-80.0570661,"700 S Rosemary Ave, West Palm Beach, FL 33401, USA"
1041,1563190,40.7252417,-74.0047259,"155 6th Ave, New York, NY 10013, USA"
1042,1721484,25.7920529,-80.2067388,"1951 NW 7th Ave, Miami, FL 33136, USA"
1043,1326190,39.1466371,-77.231624,"910 Clopper Rd, Gaithersburg, MD 20878, USA"
1044,1321655,39.7505306,-104.9996993,"1555 Blake St, Denver, CO 80202, USA"
1045,1283140,32.794421,-96.80810509999999,"2828 N Harwood St, Dallas, TX 75201, USA"
1046,1320414,40.2122726,-76.95915219999999,"4714 Gettysburg Rd, Mechanicsburg, PA 17055, USA"
1047,1818201,41.8851564,-87.6484878,"167 N Green St, Chicago, IL 60607, USA"
1048,706863,44.5617189,-72.5984486,"Morrisville, Morristown, VT 05661, USA"
1049,1468328,33.1086523,-96.8320013,"6303 Cowboys Way, Frisco, TX 75034, USA"
1050,1565228,40.8941391,-74.7304149,"350 Clark Dr, Budd Lake, NJ 07828, USA"
1051,1706431,37.7658385,-122.3877002,"499 Illinois St, San Francisco, CA 94158, USA"
1052,1493225,40.5435977,-74.29998979999999,"581 Main St, Woodbridge, NJ 07095, USA"
1053,1463972,43.043934,-77.6721702,"25 Hendrix Rd, West Henrietta, NY 14586, USA"
1054,1845368,41.0443102,-73.5486083,"100 First Stamford Pl, Stamford, CT 06902, USA"
1055,1047340,25.7465231,-80.2600535,"241 Sevilla Ave #12th, Coral Gables, FL 33134, USA"
1056,1013272,41.5718661,-75.2549246,"717 Main St, Honesdale, PA 18431, USA"
1057,868278,40.7332973,-73.6090531,"711 Stewart Ave Suite 200, Hempstead, NY 11530, USA"
1058,1847590,38.950517,-77.3719651,"12355 Sunrise Valley Dr, Reston, VA 20191, USA"
1059,1823794,37.6468838,-77.4365808,"8565 Magellan Pkwy, Richmond, VA 23227, USA"
1060,1367920,42.4235461,-71.2427809,"65 Hayden Ave, Lexington, MA 02421, USA"
1061,1051514,40.1668053,-75.14040039999999,"5 Walnut Grove Dr, Horsham, PA 19044, USA"
1062,1722482,40.0493481,-75.3585635,"Radnor Corporate Center, Radnor Township, PA 19087, USA"
1063,709283,37.369551,-121.9213978,"224 Airport Pkwy, San Jose, CA 95110, USA"
1064,701719,32.8853557,-96.97468359999999,"1901 Gateway Dr, Irving, TX 75038, USA"
1065,1360565,39.375087,-104.8608766,"202 Sixth St, Castle Rock, CO 80104, USA"
1066,1888654,34.4203734,-117.3838179,"9329 Mariposa Rd, Hesperia, CA 92344, USA"
1067,1383058,41.8232276,-88.0320103,"3500 Lacey Rd, Downers Grove, IL 60515, USA"
1068,763563,42.0901222,-76.8052615,"Elmira, NY 14902, USA"
1069,1751143,30.313914,-97.9453132,"13215 Bee Cave Pkwy b, Bee Cave, TX 78738, USA"
1070,1667313,40.7452688,-73.9883569,"1178 Broadway, New York, NY 10001, USA"
1071,1819113,33.9886139,-118.3856157,"600 Corporate Pointe, Culver City, CA 90230, USA"
1072,1680378,35.2121951,-111.5972752,"3140 N Caden Ct, Flagstaff, AZ 86004, USA"
1073,1057706,18.4450992,-66.0665443,"1519 Av. Juan Ponce de León, San Juan, 00923, Puerto Rico"
1074,1539638,32.921263,-96.7757354,"12700 Park Central Dr, Dallas, TX 75251, USA"
1075,1653477,32.8843133,-79.97530859999999,"4920 O'Hear Ave, North Charleston, SC 29405, USA"
1076,1858327,36.1827092,-115.3105203,"1180 N Town Center Dr, Las Vegas, NV 89144, USA"
1077,1582982,40.4879082,-74.5086312,"7 Clyde Rd, Somerset, NJ 08873, USA"
1078,1338065,39.6247213,-104.9045807,"6900 E Layton Ave, Denver, CO 80237, USA"
1079,66418,31.9971609,-102.0789799,"415 W Wall St, Midland, TX 79701, USA"
1080,827052,34.0539466,-118.0808098,"2244 Walnut Grove Ave, Rosemead, CA 91770, USA"
1081,1042046,39.1005464,-84.5075246,"301 E 4th St, Cincinnati, OH 45202, USA"
1082,1575793,37.4090619,-121.9438447,"3590 N First St, San Jose, CA 95134, USA"
1083,1138978,47.612175,-122.1914227,"11120 NE 2nd St, Bellevue, WA 98004, USA"
1084,1864531,26.359532,-80.0830876,"980 N Federal Hwy, Boca Raton, FL 33432, USA"
1085,1725255,40.1063735,-75.2800795,"220 W Germantown Pike, Conshohocken, PA 19428, USA"
1086,1489393,29.7561692,-95.36242899999999,"1221 McKinney St, Houston, TX 77010, USA"
1087,1885461,34.0399513,-84.5670121,"125 Townpark Dr, Kennesaw, GA 30144, USA"
1088,1014763,32.7742488,-117.1411815,"San Diego, CA 92108, USA"
1089,918541,35.0512858,-80.7658091,"6210 Ardrey Kell Rd, Charlotte, NC 28277, USA"
1090,1175535,29.7390049,-95.5391513,"2600 S Gessner Rd, Houston, TX 77063, USA"
1091,1819133,42.3652123,-71.0810426,"100 Binney St, Cambridge, MA 02142, USA"
1092,1425627,39.5991726,-104.8893428,"6400 S Fiddlers Green Cir, Greenwood Village, CO 80111, USA"
1093,1679268,35.6154159,-97.56916009999999,"14201 Caliber Dr, Oklahoma City, OK 73134, USA"
1094,785786,44.1873493,-88.4654029,"120 Main St, Neenah, WI 54956, USA"
1095,1399249,40.7577861,-73.97430899999999,"320 Park Ave, New York, NY 10022, USA"
1096,1131554,40.58270090000001,-74.61201679999999,"200 Crossing Blvd, Bridgewater Township, NJ 08807, USA"
1097,1643953,40.4393086,-111.893261,"4100 Chapel Ridge Rd, Lehi, UT 84043, USA"
1098,1427925,37.633615,-122.1145295,"25821 Industrial Blvd, Hayward, CA 94545, USA"
1099,1893311,25.7979712,-80.18850909999999,"2125 Biscayne Blvd, Miami, FL 33137, USA"
1100,745308,30.1949154,-85.8134925,"130 Richard Jackson Blvd, Panama City Beach, FL 32407, USA"
1101,1383701,32.8979245,-117.2193827,"10655 Sorrento Valley Rd, San Diego, CA 92121, USA"
1102,1465740,44.9680101,-93.3445679,"1601 Utica Ave S, St Louis Park, MN 55416, USA"
1103,1002910,38.6224792,-90.20937320000002,"1901 Chouteau Ave, St. Louis, MO 63103, USA"
1104,1752036,37.8047226,-122.2735856,"1300 Clay St, Oakland, CA 94612, USA"
1105,1842566,40.7610924,-73.97056669999999,"445 Park Ave, New York, NY 10022, USA"
1106,1362190,32.2202358,-110.8814549,"5210 E Williams Cir, Tucson, AZ 85711, USA"
1107,94344,29.75290459999999,-95.4621524,"1360 Post Oak Blvd, Houston, TX 77056, USA"
1108,1141197,29.7861353,-95.6154875,"575 N Dairy Ashford Rd, Houston, TX 77079, USA"
1109,1849280,41.8860855,-87.62369369999999,"205 N Michigan Ave, Chicago, IL 60601, USA"
1110,1375205,39.613321,-105.0166498,"Littleton, CO, USA"
1111,98222,29.7804583,-95.56197399999999,"842 W Sam Houston Pkwy N, Houston, TX 77024, USA"
1112,1019034,40.1688421,-74.0886199,"3349 NJ-138, Wall Township, NJ 07719, USA"
1113,356171,39.7722183,-121.8760803,"63 Constitution Dr, Chico, CA 95973, USA"
1114,1487712,34.0579556,-118.4132239,"2000 Avenue of the Stars, Los Angeles, CA 90067, USA"
1115,1606698,33.5248404,-112.0267246,"2525 E Arizona Biltmore Cir, Phoenix, AZ 85016, USA"
1116,1046025,47.0437052,-122.9031197,"201 5th Ave SW, Olympia, WA 98501, USA"
1117,1460329,40.7145393,-74.0169619,"300 Vesey St, New York, NY 10282, USA"
1118,86115,40.04303489999999,-75.3658121,"Radnor Financial Center, 150 N Radnor Chester Rd, Wayne, PA 19087, USA"
1119,1437071,33.7983728,-84.38790139999999,"1555 Peachtree Rd NW, Atlanta, GA 30309, USA"
1120,1801368,36.0670617,-115.1616342,"6720 Via Austi Pkwy, Las Vegas, NV 89119, USA"
1121,1017303,41.38203619999999,-72.901251,"Hamden, CT 06518, USA"
1122,1689657,37.8401509,-122.2906863,"5858 Horton St, Emeryville, CA 94608, USA"
1123,1763950,32.7901241,-96.8035094,"1920 McKinney Ave, Dallas, TX 75201, USA"
1124,1881551,32.928816,-96.818637,"13355 Noel Rd, Dallas, TX 75240, USA"
1125,1703644,40.7548825,-73.9852354,"3 Bryant Pk, New York, NY 10036, USA"
1126,900075,32.9390113,-96.8226646,"14185 Dallas Pkwy, Dallas, TX 75254, USA"
1127,826675,37.6718983,-77.5720797,"4991 Lake Brook Dr, Glen Allen, VA 23060, USA"
1128,1573221,37.80555620000001,-122.4055121,"55 Francisco St, San Francisco, CA 94133, USA"
1129,1832737,40.7591267,-73.97767689999999,"New York, NY 10111, USA"
1130,55067,42.3523506,-85.2373001,"Kellogg St, Battle Creek, MI 49037, USA"
1131,1044777,41.88665200000001,-87.6318694,"121 W Wacker Dr, Chicago, IL 60601, USA"
1132,1013706,32.7936538,-96.80390790000001,"200 Crescent Ct, Dallas, TX 75201, USA"
1133,1472494,37.8978421,-122.0653235,"1850 Mt Diablo Blvd, Walnut Creek, CA 94596, USA"
1134,1841425,29.7506535,-95.4506859,"4550 Post Oak Pl Dr, Houston, TX 77027, USA"
1135,28412,32.7816486,-96.796842,"1717 Main St, Dallas, TX 75201, USA"
1136,1842659,40.7619195,-73.9740741,"717 5th Ave, New York, NY 10022, USA"
1137,1823034,40.7571519,-73.9726033,"General Electric Building, 570 Lexington Ave, New York, NY 10022, USA"
1138,1931691,39.68006889999999,-75.7365585,"850 Library Ave, Newark, DE 19711, USA"
1139,1445499,47.6198272,-122.3604716,"Waterfront Research Center, 201 Elliott Ave W, Seattle, WA 98119, USA"
1140,11544,41.0187265,-73.6222537,"475 Steamboat Rd, Greenwich, CT 06830, USA"
1141,1786117,28.6002113,-81.3530899,"369 N New York Ave, Winter Park, FL 32789, USA"
1142,1870143,39.7507689,-105.0034196,"1400 Wewatta St, Denver, CO 80202, USA"
1143,1021270,44.8970575,-93.44162320000001,"12701 Whitewater Dr, Minnetonka, MN 55343, USA"
1144,1526113,40.7597394,-73.9768133,"650 5th Ave, New York, NY 10019, USA"
1145,1651094,32.6876407,-97.4018932,"4150 International Plaza, Fort Worth, TX 76109, USA"
1146,1575434,41.9827327,-87.84338749999999,"8700 W Bryn Mawr Ave, Chicago, IL 60631, USA"
1147,50863,37.3881693,-121.9656186,"2200 Mission College Blvd, Santa Clara, CA 95054, USA"
1148,1029142,37.8393639,-122.2989698,"2100 Powell St, Emeryville, CA 94608, USA"
1149,1124941,38.9634821,-77.3815185,"505 Huntmar Park Dr, Herndon, VA 20170, USA"
1150,949870,42.3441875,-71.0343308,"Design Center Pl, Boston, MA 02210, USA"
1151,1124804,41.8884096,-87.6354498,"222 W Merchandise Mart Plaza, Chicago, IL 60654, USA"
1152,1635984,30.4233211,-97.75628440000001,"Austin, TX 78720, USA"
1153,1468666,33.9160556,-84.3522452,"Concourse Pkwy, Sandy Springs, GA 30328, USA"
1154,1677077,33.8520311,-84.3662805,"3500 Lenox Rd NE, Atlanta, GA 30326, USA"
1155,1226616,32.8735638,-117.2150185,"4275 Executive Square, San Diego, CA 92121, USA"
1156,1653482,37.7912281,-122.401825,"268 Bush St, San Francisco, CA 94104, USA"
1157,1528930,40.2754144,-83.1127047,"109 Innovation Ct, Delaware, OH 43015, USA"
1158,1513363,42.0468419,-87.6808723,"1603 Orrington Ave, Evanston, IL 60201, USA"
1159,1069530,30.3765463,-97.77819439999999,"7801 N Capital of Texas Hwy, Austin, TX 78731, USA"
1160,1882078,40.706937,-74.0044856,"One Seaport Plaza, 199 Water St, New York, NY 10038, USA"
1161,927003,39.7517521,-105.0015108,"1595 Wynkoop St, Denver, CO 80202, USA"
1162,1293818,39.1049567,-77.2046818,"9717 Key W Ave, Rockville, MD 20850, USA"
1163,1707502,42.3809947,-71.0727119,"500 Rutherford Ave, Boston, MA 02129, USA"
1164,1698990,29.7316751,-95.4354621,"9 Greenway Plaza, Houston, TX 77046, USA"
1165,1712184,39.752575,-105.0024784,"1550 Wewatta St, Denver, CO 80202, USA"
1166,1025835,38.6536119,-90.3388767,"150 N Meramec Ave, Clayton, MO 63105, USA"
1167,912463,34.0309258,-118.2380432,"Los Angeles, CA 90021, USA"
1168,1839550,37.792912,-122.405211,"Suite 2700, 650 California St 27th floor, San Francisco, CA 94108, USA"
1169,1121702,42.5245601,-71.1391895,"19 Presidential Way, Woburn, MA 01801, USA"
1170,805928,29.7800545,-82.4741722,"13631 Progress Blvd, Alachua, FL 32615, USA"
1171,1631569,35.9423422,-86.8262659,"604, 3326 Aspen Grove Dr, Franklin, TN 37067, USA"
1172,1339005,34.0679836,-84.16008310000001,"3950 Johns Creek Ct, Suwanee, GA 30024, USA"
1173,1354866,42.6034932,-71.1630749,"100 Burtt Rd, Andover, MA 01810, USA"
1174,764195,42.36655469999999,-71.0790954,"160 Second St, Cambridge, MA 02142, USA"
1175,1133416,33.9658226,-84.196627,"4960 Peachtree Industrial Blvd, Norcross, GA 30071, USA"
1176,1773751,37.7998768,-122.4406969,"2269 Chestnut St, San Francisco, CA 94123, USA"
1177,1822873,42.3487685,-71.0847194,"292 Newbury St, Boston, MA 02115, USA"
1178,1551901,29.7477262,-95.4516798,"Five Post Oak Park, 4400 Post Oak Pkwy, Houston, TX 77027, USA"
1179,1856724,37.7866958,-122.3977561,"215 2nd St, San Francisco, CA 94105, USA"
1180,1692830,37.6652573,-122.3827431,"400 Oyster Point Blvd, South San Francisco, CA 94080, USA"
1181,1671818,42.3665809,-71.0928174,"50 Hampshire St, Cambridge, MA 02139, USA"
1182,1852767,38.9143274,-77.0451575,"2001 South St NW, Washington, DC 20009, USA"
1183,1602065,31.9988114,-102.0806208,"500 W Texas Ave, Midland, TX 79701, USA"
1184,1651407,42.3616407,-71.2568881,"Parking lot, 95 Sawyer Rd, Waltham, MA 02453, USA"
1185,29002,33.0834733,-96.7996845,"4949 Hedgcoxe Rd, Plano, TX 75024, USA"
1186,1843249,39.0394371,-94.58642499999999,"4801 Main St, Kansas City, MO 64112, USA"
1187,1460702,33.1200805,-117.2789093,"2042 Corte Del Nogal, Carlsbad, CA 92011, USA"
